count	reward_sum	squared_reward_sum	length
265	-34.29811379215647	10017.634955953743	369
266	-71.76194712528421	10007.00478735361	189
267	-73.4544322042156	10006.876527026943	288
268	-45.33477396415025	10013.986192839428	306
269	-35.78511389520855	10019.708829587164	300
270	-68.74313459229977	10006.967867314781	206
271	-80.52492698691557	10004.144279877462	168
272	-69.75819915842723	10007.455509453539	186
273	-69.4119237694768	10007.67692608649	185
274	-37.29648629154216	10018.960123017287	295
275	-38.1443023179336	10017.451378226682	286
276	-83.42201049458824	10004.005509397164	116
277	-50.41991952002096	10013.844280529214	337
278	88.55743090869606	10049.768671167474	1080
279	-79.07791177725714	10005.313334020671	185
280	-69.19029740480806	10007.722247789176	210
281	-29.456490635499094	10017.8794832773	373
282	-31.039041354145596	10017.902471564445	358
283	-83.92859222983573	10005.435363431565	247
284	-18.72874117691164	10022.307937749962	388
285	-60.034955691602065	10010.131450902785	222
286	-35.007352041472785	10018.078128768728	345
287	-31.236520918406384	10018.829010618836	345
288	-75.59447660856203	10007.811088780609	169
289	-60.55117963788338	10009.58846669998	222
290	18.25668491766858	10029.023846237817	773
291	-52.88363566553573	10019.135972603215	480
292	14.298851714769157	10030.695734388091	551
293	-70.72921917068959	10007.55221098583	196
294	-37.38548835116884	10020.453484493899	321
295	189.93932420363672	51.379188436567496	1163
296	-45.155120964726116	10014.854475382026	272
297	-36.73605546802019	10019.451275552574	294
298	-176.26898505618988	27.87186846499238	2000
299	-37.11878522129959	10017.307049739056	334
300	-31.27264113451598	10017.54547653759	396
301	-71.34730049460447	10007.239735375962	198
302	5.480878841132366	10029.764091554369	469
303	-64.6278362229558	10009.1534418602	200
304	-38.25785379128507	10017.236583452408	315
305	-73.0491911915556	10005.28429948599	235
306	-78.60169833650318	10005.192047239487	165
307	-37.68036761207441	10019.036837350703	324
308	-21.299426173291735	10021.103480980068	379
309	-40.905716852997564	10013.668942409178	436
310	-32.200171674809084	10019.217002179752	349
311	-77.9082186843394	10005.884641499868	208
312	-36.287258478579865	10020.650792319117	304
313	-31.63929350692382	10018.71239497996	351
314	-76.8402725216147	10006.210606674076	208
315	-34.09343619343275	10017.896527972884	349
316	36.88671841663839	10034.86700912939	759
317	-34.05653115014907	10017.709670653421	344
318	-34.959995947698744	10018.101961192144	293
319	-74.87811432067286	10007.143518386498	204
320	-68.17099287786462	10023.074429227037	706
321	4.258104669345926	10025.15240070065	729
322	32.103301562496085	10034.403776209618	722
323	197.06179290955626	50.46147749801481	1062
324	7.477256509250765	10029.149412697252	504
325	-33.307448411541515	10016.652520475982	387
326	198.67009277742628	49.29434954734808	1042
327	8.142361900948316	10030.390579361067	481
328	-38.409689819445305	10017.619589543152	393
329	-41.50642594108792	10017.192827043695	375
330	-43.336668167170885	10016.952894993967	396
331	-40.08135216123822	10016.082642969302	372
332	9.157828872483947	10035.80314292542	674
333	-25.591552080664783	10018.425699465006	390
334	-84.09722507032063	10005.288030453888	239
335	62.48369452929083	10036.850632227042	960
336	-32.811528918302415	10017.767658660456	352
337	-39.38966406353714	10018.774469625245	341
338	14.34147193536134	10028.516815529538	659
339	-39.10193066243361	10016.493931947709	333
340	197.9949761282652	46.908015940423276	1044
341	-21.19560186910428	10020.612639336785	409
342	-42.933934269386924	10014.47465470967	340
343	-92.42373643562938	34.2312201467717	2000
344	9.659939159321297	10027.754275957719	603
345	-30.21966743797705	10017.752789964245	390
346	9.994034516943671	10025.634159132524	691
347	6.714902797496407	10027.24793584152	562
348	11.071766227050063	10027.326498071443	562
349	10.717007753497228	10030.052979216147	536
350	-20.04286061409438	10021.956277274445	401
351	195.10748679657047	48.265053333610815	1057
352	78.75638789709288	10040.175490906615	1119
353	194.23594267971617	48.25052985864515	1091
354	-49.5039913936694	10012.517868150715	266
355	-29.41225978504427	10017.861765583348	388
