count	reward_sum	squared_reward_sum	length
584	228.4823749860186	82.63332513559547	690
585	227.48029411627653	79.6801541526884	711
586	227.83931769065651	80.82436878138589	702
587	228.45465049982047	82.21042275342535	693
588	227.93166523639135	81.05022236542155	702
589	229.1051495546365	83.01264483892973	689
590	228.54772099444162	82.27402460033733	692
591	228.18684189059397	82.19579556769668	691
592	228.55999442325214	81.5024401318903	701
593	228.72492814802607	82.30664873575653	691
594	228.09161758945547	81.93671444582786	693
595	227.43001903597207	80.45588999657102	701
596	228.19225645866146	82.3307254915548	691
597	228.76992013084285	82.58044593662899	691
598	228.07245093311695	81.42240804118448	696
599	228.05261090663342	81.2695448906746	696
600	228.04114612262507	81.07973343803548	702
601	228.79554769674013	82.93464572516646	691
602	228.8100650007186	81.60976174438353	704
603	229.34003444209293	83.85654004284022	686
604	228.21192363760562	81.76819643578291	699
605	228.18040822345498	82.6729791750369	688
606	226.769732475683	80.77490161623282	710
607	228.82675136808894	83.55836285205642	683
608	228.72976529852656	82.02103828908255	697
609	228.64382593525863	81.90689048620368	698
610	229.2529041464923	83.36775516186748	690
611	228.1684141779451	82.04464611638616	692
612	228.1004849339337	80.65395318489352	700
613	228.69610911269032	81.90992079207867	699
614	228.8750665005607	83.18550095985294	688
615	229.73260616853477	83.95539642544031	686
616	228.53318003416373	81.49273097766662	709
617	230.00139357092846	83.8375390800861	690
618	229.05981372884654	81.98695625131215	699
619	229.2088769289921	82.44993991302202	702
620	229.12063103892189	83.17359869554693	692
621	229.26402557023235	82.36402382014586	696
622	229.73414418692693	84.57617808009307	683
623	227.81562882084546	80.96654518367447	703
624	228.14271848334664	81.77548317638173	695
625	229.24312079892402	83.00999563695032	690
626	228.66182958132524	80.79380250457947	707
627	229.20383477818066	83.55712379583981	689
628	229.19735273582828	84.29961258357292	676
629	229.42529086336518	83.37327918804905	686
630	229.15830809765538	83.38462676337083	685
631	229.15976909739803	82.9484394465413	688
632	229.38995158556656	83.46482443780711	687
633	228.6323513926786	83.2287759972159	686
634	229.67171936642572	83.38426317280799	693
635	230.0550384515503	85.27858479691821	683
636	228.5645285989838	82.11623437366627	698
637	230.21108992926074	83.95835050622726	690
638	229.56031018047491	83.80853666765394	692
639	230.05914863645486	84.65060646498083	684
640	229.02235150952973	82.52880725452569	693
641	228.98943141106656	81.9957014392874	695
642	229.6322229553418	84.70955385822337	682
643	229.30168524684993	82.86809815325589	691
644	229.05734992996912	83.8041003366447	687
645	229.39448911797015	84.21145519114074	682
646	228.73308369499662	83.22530385095767	689
647	230.42142572845862	86.1655300092494	675
648	229.81758411812567	84.34519109066967	687
649	229.43975248367238	84.87972919270726	677
650	229.52432686628075	84.48663495196452	681
651	230.28955901304187	84.07826502428428	686
652	230.04979854892315	85.14203581254847	682
653	230.01535548183824	84.6336047920279	685
654	230.4297403594063	86.14119151931295	677
655	230.74824260373867	86.57002584629893	674
656	229.40530751446516	82.61437986934024	701
657	229.7294449665388	84.69680506327356	680
658	229.80414102755722	85.07329578105701	679
659	229.832243458403	85.07104609690168	679
660	228.67281029579553	82.46832197640485	695
661	230.68496985744903	86.83785933753886	673
662	229.87838019778096	86.10209357559653	674
663	228.43776145945301	83.594365808934	689
664	230.8845426906011	86.5807492666685	674
665	229.51733788812408	84.37410610266248	689
666	229.86863526172525	86.0015429164237	679
667	228.96149488394204	83.9652713730302	685
668	229.41569300923828	84.1992809550498	683
669	229.9395415525407	86.12794416502521	677
670	229.59632277503965	85.63111860233921	676
671	228.69430613877884	82.86757014975426	694
672	229.81491991761908	85.76346464196533	675
673	230.2710662013532	86.75914011804441	670
