count	reward_sum	squared_reward_sum	length
582	239.43601305758392	99.85090454575439	621
583	239.143738189129	98.98244246901413	626
584	239.20429242375798	99.53440814562573	625
585	240.1061867603314	101.068665619014	620
586	239.55712862394327	97.85418773992302	636
587	239.89491541531012	99.16532778864995	629
588	239.64493647450624	98.91809654780691	630
589	239.19082108522048	99.79026481831106	622
590	239.37983093372728	99.719679261743	625
591	240.26539475391857	102.314328296519	614
592	240.15396978169267	101.56790755543432	616
593	239.738429174335	101.07264654302969	617
594	239.47979342963345	100.15911006135904	622
595	240.0020591514123	101.05843468580503	620
596	239.66914102483094	100.20977258045252	623
597	240.42436701603668	102.71244545260109	613
598	239.7305683029361	101.01214507004342	617
599	240.23241502405668	102.77230433969144	611
600	240.108883495292	102.28652637738016	612
601	240.3086051400854	100.61940931512707	624
602	240.05992702550228	102.18597039924016	614
603	240.19536543747446	101.36144309014713	617
604	239.81007418424747	101.78037053597934	614
605	239.43437729912912	100.04951223849372	625
606	240.58222678666675	102.1886086486905	615
607	239.92974592518675	101.55030388044233	617
608	239.63616364684202	101.62079954113004	615
609	240.57451442447285	101.37019568488978	619
610	240.3008817323322	102.66632279866327	611
611	240.06546143287375	101.33343080975528	618
612	239.4230764670291	100.9890451279882	618
613	240.20934629429144	101.79648749702598	616
614	240.87474648785948	103.7920060462902	608
615	239.37591185039977	100.56645204617264	621
616	240.1626062477192	101.1799808851847	617
617	240.72340095679635	102.51900806620843	615
618	241.0951092197085	103.58784440002063	610
619	240.1701708860177	101.37347807280496	619
620	239.57870074795667	100.26113307082062	621
621	240.12452441639817	101.1844113827486	620
